selected_count,selected_rate,precision,recall,f1,operating_point,threshold_value,strategy,target
19175,0.4793869846746169,0.7510299869621904,0.9114556962025316,0.8235025017869907,score threshold,0.317,pareto auto mcdm,y_cri_high
19170,0.47926198154953875,0.7511737089201878,0.9113924050632911,0.8235630540463255,score threshold,0.318,pareto auto mcdm,y_cri_high
19169,0.4792369809245231,0.7512128958213783,0.9113924050632911,0.8235866052789613,score threshold,0.319,pareto auto mcdm,y_cri_high
19165,0.4791369784244606,0.7512653274197756,0.9112658227848102,0.8235664235664235,score threshold,0.32,pareto auto mcdm,y_cri_high
19161,0.4790369759243981,0.7513699702520745,0.9112025316455696,0.8236034438374188,score threshold,0.321,pareto auto mcdm,y_cri_high
19142,0.47856196404910123,0.7519590429422213,0.911012658227848,0.8238795718619426,score threshold,0.322,pareto auto mcdm,y_cri_high
19141,0.4785369634240856,0.751998328196019,0.911012658227848,0.8239031510260153,score threshold,0.323,pareto auto mcdm,y_cri_high
19141,0.4785369634240856,0.751998328196019,0.911012658227848,0.8239031510260153,score threshold,0.324,pareto auto mcdm,y_cri_high
19141,0.4785369634240856,0.751998328196019,0.911012658227848,0.8239031510260153,score threshold,0.325,pareto auto mcdm,y_cri_high
19139,0.47848696217405434,0.7519724123517425,0.9108860759493671,0.8238358281576462,score threshold,0.326,pareto auto mcdm,y_cri_high
19139,0.47848696217405434,0.7519724123517425,0.9108860759493671,0.8238358281576462,score threshold,0.327,pareto auto mcdm,y_cri_high
19139,0.47848696217405434,0.7519724123517425,0.9108860759493671,0.8238358281576462,score threshold,0.328,pareto auto mcdm,y_cri_high
19132,0.478311957798945,0.7520907380305247,0.9106962025316455,0.8238291537844956,score threshold,0.329,pareto auto mcdm,y_cri_high
19130,0.47826195654891374,0.7520648196549922,0.9105696202531646,0.8237618093329516,score threshold,0.33,pareto auto mcdm,y_cri_high
19130,0.47826195654891374,0.7520648196549922,0.9105696202531646,0.8237618093329516,score threshold,0.331,pareto auto mcdm,y_cri_high
19129,0.4782369559238981,0.7521041350828584,0.9105696202531646,0.823785393226259,score threshold,0.332,pareto auto mcdm,y_cri_high
19125,0.4781369534238356,0.7521045751633987,0.9103797468354431,0.8237079455977093,score threshold,0.333,pareto auto mcdm,y_cri_high
19117,0.4779369484237106,0.7523146937280955,0.910253164556962,0.8237821118652805,score threshold,0.334,pareto auto mcdm,y_cri_high
19115,0.47788694717367936,0.7523934083180748,0.910253164556962,0.8238292997279106,score threshold,0.335,pareto auto mcdm,y_cri_high
19113,0.4778369459236481,0.7524721393815728,0.910253164556962,0.8238764929968779,score threshold,0.336,pareto auto mcdm,y_cri_high
19111,0.4777869446736168,0.75244623515253,0.910126582278481,0.8238091146057117,score threshold,0.337,pareto auto mcdm,y_cri_high
19110,0.47776194404860123,0.7524332810047096,0.9100632911392406,0.8237754225150387,score threshold,0.338,pareto auto mcdm,y_cri_high
19110,0.47776194404860123,0.7524332810047096,0.9100632911392406,0.8237754225150387,score threshold,0.339,pareto auto mcdm,y_cri_high
19106,0.4776619415485387,0.7525384695907045,0.91,0.8238125250673237,score threshold,0.34,pareto auto mcdm,y_cri_high
19105,0.4776369409235231,0.7525255168803978,0.9099367088607595,0.823778828248102,score threshold,0.341,pareto auto mcdm,y_cri_high
19104,0.47761194029850745,0.7525649078726968,0.9099367088607595,0.8238024295209718,score threshold,0.342,pareto auto mcdm,y_cri_high
19104,0.47761194029850745,0.7525649078726968,0.9099367088607595,0.8238024295209718,score threshold,0.343,pareto auto mcdm,y_cri_high
19103,0.47758693967349186,0.7526043029890593,0.9099367088607595,0.8238260321462338,score threshold,0.34400000000000003,pareto auto mcdm,y_cri_high
19101,0.47753693842346057,0.7526307523166327,0.909873417721519,0.8238159365061173,score threshold,0.34500000000000003,pareto auto mcdm,y_cri_high
19081,0.47703692592314806,0.7532099994759185,0.909620253164557,0.8240589432642412,score threshold,0.34600000000000003,pareto auto mcdm,y_cri_high
19070,0.4767619190479762,0.7533822758259046,0.9093037974683544,0.8240321193002581,score threshold,0.34700000000000003,pareto auto mcdm,y_cri_high
19060,0.47651191279781996,0.7536726128016789,0.9091772151898734,0.8241537578886976,score threshold,0.34800000000000003,pareto auto mcdm,y_cri_high
19056,0.4764119102977574,0.7536733837111671,0.9089873417721519,0.8240761992196466,score threshold,0.34900000000000003,pareto auto mcdm,y_cri_high
19047,0.4761869046726168,0.7538194991337218,0.9087341772151899,0.8240594599248142,score threshold,0.35000000000000003,pareto auto mcdm,y_cri_high
18993,0.47483687092177307,0.7553309113884062,0.9079746835443038,0.8246486362199293,score threshold,0.35100000000000003,pareto auto mcdm,y_cri_high
18972,0.4743118577964449,0.7556925996204934,0.9074050632911392,0.8246290118486138,score threshold,0.35200000000000004,pareto auto mcdm,y_cri_high
18968,0.47421185529638243,0.7557992408266554,0.9073417721518987,0.8246663598711459,score threshold,0.353,pareto auto mcdm,y_cri_high
18964,0.4741118527963199,0.7559586585108626,0.9073417721518987,0.824761247267288,score threshold,0.354,pareto auto mcdm,y_cri_high
18962,0.47406185154628866,0.7559856555215695,0.9072784810126582,0.8247511650653012,score threshold,0.355,pareto auto mcdm,y_cri_high
18955,0.4738868471711793,0.7561593247164337,0.9071518987341772,0.8248021867357215,score threshold,0.356,pareto auto mcdm,y_cri_high
18941,0.4735368384209605,0.7565070482023124,0.9068987341772152,0.8249042917590167,score threshold,0.357,pareto auto mcdm,y_cri_high
18905,0.472636815920398,0.7572599841311822,0.9060759493670886,0.8250108053594583,score threshold,0.358,pareto auto mcdm,y_cri_high
18887,0.47218680467011676,0.7578757875787578,0.9059493670886076,0.8253236082682273,score threshold,0.359,pareto auto mcdm,y_cri_high
18880,0.4720118002950074,0.7580508474576271,0.9058227848101266,0.8253748558246828,score threshold,0.36,pareto auto mcdm,y_cri_high
18866,0.4716617915447886,0.7582953461253048,0.9054430379746835,0.8253620261928114,score threshold,0.361,pareto auto mcdm,y_cri_high
18858,0.47146178654466364,0.7584049209884399,0.9051898734177215,0.8253217150441456,score threshold,0.362,pareto auto mcdm,y_cri_high
18825,0.470636765919148,0.7588844621513944,0.9041772151898734,0.8251841155234657,score threshold,0.363,pareto auto mcdm,y_cri_high
18784,0.46961174029350733,0.7597955706984668,0.9032911392405063,0.825352764284062,score threshold,0.364,pareto auto mcdm,y_cri_high
18771,0.4692867321683042,0.760215225613979,0.9031645569620254,0.8255474241416216,score threshold,0.365,pareto auto mcdm,y_cri_high
18761,0.46903672591814793,0.7604605298225041,0.9029746835443038,0.8256126848181476,score threshold,0.366,pareto auto mcdm,y_cri_high
18734,0.46836170904272606,0.7612896338208605,0.9026582278481012,0.8259686106445822,score threshold,0.367,pareto auto mcdm,y_cri_high
18731,0.4682867071676792,0.761304788852704,0.9025316455696203,0.8259245315803191,score threshold,0.368,pareto auto mcdm,y_cri_high
18706,0.46766169154228854,0.7617342029295413,0.9018354430379747,0.8258853532718947,score threshold,0.369,pareto auto mcdm,y_cri_high
18683,0.4670866771669292,0.7622437510035861,0.9013291139240507,0.8259722181944726,score threshold,0.37,pareto auto mcdm,y_cri_high
18680,0.4670116752918823,0.7622591006423983,0.9012025316455696,0.8259280742459397,score threshold,0.371,pareto auto mcdm,y_cri_high
18675,0.4668866721668042,0.7624096385542168,0.9011392405063291,0.825989847715736,score threshold,0.372,pareto auto mcdm,y_cri_high
18674,0.46686167154178854,0.7624504658884009,0.9011392405063291,0.8260138075071068,score threshold,0.373,pareto auto mcdm,y_cri_high
18642,0.46606165154128854,0.7631155455423237,0.9003797468354431,0.8260844317983856,score threshold,0.374,pareto auto mcdm,y_cri_high
18579,0.4644866121653041,0.7645729048926208,0.8990506329113924,0.826376567090375,score threshold,0.375,pareto auto mcdm,y_cri_high
18543,0.46358658966474164,0.7654640565172841,0.8983544303797468,0.8266022187927671,score threshold,0.376,pareto auto mcdm,y_cri_high
18534,0.463361584039601,0.7657278515161325,0.8982278481012658,0.8267023941282694,score threshold,0.377,pareto auto mcdm,y_cri_high
18527,0.4631865796644916,0.7658552383008582,0.8980379746835443,0.8266961866752119,score threshold,0.378,pareto auto mcdm,y_cri_high
18429,0.4607365184129603,0.7682456997124097,0.8960759493670886,0.8272517455958398,score threshold,0.379,pareto auto mcdm,y_cri_high
18389,0.4597364934123353,0.7689379520365436,0.8949367088607595,0.8271666325426307,score threshold,0.38,pareto auto mcdm,y_cri_high
18377,0.4594364859121478,0.7690591500244871,0.8944936708860759,0.8270474295578898,score threshold,0.381,pareto auto mcdm,y_cri_high
18375,0.45938648466211657,0.7690884353741496,0.8944303797468355,0.8270373079736649,score threshold,0.382,pareto auto mcdm,y_cri_high
18372,0.4593114827870697,0.7691595906814718,0.894367088607595,0.8270513871005502,score threshold,0.383,pareto auto mcdm,y_cri_high
18372,0.4593114827870697,0.7691595906814718,0.894367088607595,0.8270513871005502,score threshold,0.384,pareto auto mcdm,y_cri_high
18372,0.4593114827870697,0.7691595906814718,0.894367088607595,0.8270513871005502,score threshold,0.385,pareto auto mcdm,y_cri_high
18259,0.456486412160304,0.7716742428391479,0.8917721518987342,0.8273877682844476,score threshold,0.386,pareto auto mcdm,y_cri_high
18237,0.45593639840996025,0.7720568075889674,0.8911392405063291,0.8273349590151894,score threshold,0.387,pareto auto mcdm,y_cri_high
18226,0.45566139153478835,0.7722484362997915,0.8908227848101266,0.8273085287721155,score threshold,0.388,pareto auto mcdm,y_cri_high
18191,0.45478636965924146,0.7729646528503106,0.8899367088607595,0.8273366479362184,score threshold,0.389,pareto auto mcdm,y_cri_high
18170,0.45426135653391336,0.7734177215189874,0.8894303797468355,0.8273770974389167,score threshold,0.39,pareto auto mcdm,y_cri_high
18136,0.45341133528338207,0.7742059991177768,0.8886708860759494,0.8274988213107025,score threshold,0.391,pareto auto mcdm,y_cri_high
18135,0.4533863346583665,0.7741935483870968,0.8886075949367088,0.8274642699278032,score threshold,0.392,pareto auto mcdm,y_cri_high
18135,0.4533863346583665,0.7741935483870968,0.8886075949367088,0.8274642699278032,score threshold,0.393,pareto auto mcdm,y_cri_high
18132,0.4533113327833196,0.7742113390690492,0.8884810126582279,0.8274195449722975,score threshold,0.394,pareto auto mcdm,y_cri_high
18131,0.45328633215830394,0.7741988858860516,0.8884177215189873,0.827384987179865,score threshold,0.395,pareto auto mcdm,y_cri_high
18131,0.45328633215830394,0.7741988858860516,0.8884177215189873,0.827384987179865,score threshold,0.396,pareto auto mcdm,y_cri_high
17863,0.4465861646541164,0.7810558136931086,0.8830379746835443,0.8289219617978195,score threshold,0.397,pareto auto mcdm,y_cri_high
17855,0.44638615965399137,0.7811257350882106,0.8827215189873417,0.8288218689644926,score threshold,0.398,pareto auto mcdm,y_cri_high
17854,0.4463611590289757,0.781169485829506,0.8827215189873417,0.8288464967017294,score threshold,0.399,pareto auto mcdm,y_cri_high
17854,0.4463611590289757,0.781169485829506,0.8827215189873417,0.8288464967017294,score threshold,0.4,pareto auto mcdm,y_cri_high
17854,0.4463611590289757,0.781169485829506,0.8827215189873417,0.8288464967017294,score threshold,0.401,pareto auto mcdm,y_cri_high
17854,0.4463611590289757,0.781169485829506,0.8827215189873417,0.8288464967017294,score threshold,0.402,pareto auto mcdm,y_cri_high
17854,0.4463611590289757,0.781169485829506,0.8827215189873417,0.8288464967017294,score threshold,0.403,pareto auto mcdm,y_cri_high
17854,0.4463611590289757,0.781169485829506,0.8827215189873417,0.8288464967017294,score threshold,0.404,pareto auto mcdm,y_cri_high
17846,0.4461611540288507,0.781407598341365,0.8825949367088608,0.8289246864411817,score threshold,0.405,pareto auto mcdm,y_cri_high
17845,0.4461361534038351,0.7813953488372093,0.8825316455696203,0.8288898796255015,score threshold,0.406,pareto auto mcdm,y_cri_high
17830,0.44576114402860073,0.7816040381379697,0.8820253164556962,0.8287838239666964,score threshold,0.40700000000000003,pareto auto mcdm,y_cri_high
17828,0.4457111427785695,0.78169172088849,0.8820253164556962,0.8288331152610919,score threshold,0.40800000000000003,pareto auto mcdm,y_cri_high
17826,0.4456611415285382,0.781667227645013,0.8818987341772152,0.828763456848867,score threshold,0.40900000000000003,pareto auto mcdm,y_cri_high
17822,0.4455611390284757,0.7817304455167771,0.8817721518987341,0.8287430848848968,score threshold,0.41000000000000003,pareto auto mcdm,y_cri_high
17817,0.4454361359033976,0.781725318516024,0.8815189873417721,0.8286283725496029,score threshold,0.41100000000000003,pareto auto mcdm,y_cri_high
17811,0.4452861321533038,0.7817640783785301,0.8812658227848101,0.8285382761595906,score threshold,0.41200000000000003,pareto auto mcdm,y_cri_high
17800,0.44501112527813197,0.7820224719101123,0.8810126582278481,0.8285714285714286,score threshold,0.41300000000000003,pareto auto mcdm,y_cri_high
17799,0.4449861246531163,0.7820664082251811,0.8810126582278481,0.8285960891693205,score threshold,0.41400000000000003,pareto auto mcdm,y_cri_high
17786,0.4446611165279132,0.7821882379399527,0.880506329113924,0.8284404216042398,score threshold,0.41500000000000004,pareto auto mcdm,y_cri_high
17777,0.4444361109027726,0.7822467232941441,0.8801265822784811,0.8283050897936087,score threshold,0.41600000000000004,pareto auto mcdm,y_cri_high
17774,0.4443611090277257,0.7823787554855407,0.8801265822784811,0.8283791028772264,score threshold,0.41700000000000004,pareto auto mcdm,y_cri_high
17770,0.4442611065276632,0.78244231851435,0.88,0.8283586535597259,score threshold,0.418,pareto auto mcdm,y_cri_high
17766,0.4441611040276007,0.7825059101654847,0.879873417721519,0.8283381993684085,score threshold,0.419,pareto auto mcdm,y_cri_high
17761,0.44403610090252255,0.7826135915770508,0.879746835443038,0.8283424212627752,score threshold,0.42,pareto auto mcdm,y_cri_high
17759,0.4439860996524913,0.7825891097471704,0.8796202531645569,0.828272594534998,score threshold,0.421,pareto auto mcdm,y_cri_high
17753,0.4438360959023976,0.7825719596687883,0.8793037974683544,0.8281226715941943,score threshold,0.422,pareto auto mcdm,y_cri_high
17752,0.44381109527738194,0.7826160432627309,0.8793037974683544,0.8281473533619457,score threshold,0.423,pareto auto mcdm,y_cri_high
17750,0.4437610940273507,0.7826478873239436,0.8792405063291139,0.8281371087928465,score threshold,0.424,pareto auto mcdm,y_cri_high
17741,0.44353608840221004,0.7827630911448058,0.8789240506329113,0.8280611788557288,score threshold,0.425,pareto auto mcdm,y_cri_high
17735,0.4433860846521163,0.7829151395545532,0.8787974683544304,0.8280900551662442,score threshold,0.426,pareto auto mcdm,y_cri_high
17729,0.44323608090202254,0.7829544813582267,0.8785443037974684,0.827999642100868,score threshold,0.427,pareto auto mcdm,y_cri_high
17728,0.44321108027700695,0.782942238267148,0.8784810126582279,0.8279646862324027,score threshold,0.428,pareto auto mcdm,y_cri_high
17728,0.44321108027700695,0.782942238267148,0.8784810126582279,0.8279646862324027,score threshold,0.429,pareto auto mcdm,y_cri_high
17727,0.4431860796519913,0.78298640491905,0.8784810126582279,0.8279893816923674,score threshold,0.43,pareto auto mcdm,y_cri_high
17686,0.44216105402635064,0.7837837837837838,0.8773417721518987,0.8279280893507734,score threshold,0.431,pareto auto mcdm,y_cri_high
17675,0.4418860471511788,0.7839321074964639,0.8769620253164557,0.8278416728902166,score threshold,0.432,pareto auto mcdm,y_cri_high
17646,0.4411610290257256,0.7844837356908081,0.8761392405063291,0.8277820965137834,score threshold,0.433,pareto auto mcdm,y_cri_high
17632,0.4408110202755069,0.7845961887477314,0.8755696202531645,0.8275903326154582,score threshold,0.434,pareto auto mcdm,y_cri_high
17612,0.4403110077751944,0.7849761526232114,0.875,0.8275469891057106,score threshold,0.435,pareto auto mcdm,y_cri_high
17590,0.43976099402485064,0.7856168277430358,0.8746202531645569,0.8277328541479485,score threshold,0.436,pareto auto mcdm,y_cri_high
17584,0.43961099027475686,0.785828025477707,0.8745569620253164,0.8278217109992811,score threshold,0.437,pareto auto mcdm,y_cri_high
